x_mm,y_mm,z_mm,base_yaw_deg,shoulder_pitch_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg
-129.84020668309824,7.083611134644689,313.42846525780914,-3.122754358300689,-5.869041105101878,-81.44425029168497,-62.62073724677864,61.08275677895901
171.04209932680763,319.6965482223771,-143.4044230648827,61.852599291450936,14.285571814649835,-10.520567792419408,43.67922130898467,-40.254458759031266
292.34722781268937,-224.3394488625798,2.59227458570134,-37.50166909244583,-19.953222875499808,-21.656967276499735,80.60499122505284,-66.11971413577639
176.60524415056904,-275.55074577506053,-71.06354931275634,-57.343486501454294,87.5299630002425,-37.09162480785668,-50.784065914699774,68.38493297843294
-136.22077884742902,201.32405267036359,-267.015004313079,124.08324331700508,71.46607869867312,-56.69637709067499,45.30693117136574,-61.67458346761791
10.571670633878886,-320.2067999890799,-83.78583186245046,91.89094103666558,102.33341239965226,5.487587750009185,72.21904193996342,-96.45602922646707
-117.08764313926011,96.55060903426445,-170.60823590540747,140.49096784302273,-11.961874002735671,18.50981186882409,88.76616625051457,-90.88828503801585
261.8644925407426,325.17413168859326,-5.607184284993806,51.15531810046009,48.199359962352965,-33.438757137243634,-15.130544734761184,-6.202520855607413
53.53559386341882,-87.94524792909291,-329.8384934813115,121.33045350399628,90.46782803007038,-19.691991224712684,46.68072689013711,-3.654771232141523
-64.77920458682117,-335.18579463026765,243.5772044874253,-100.93833245030159,2.809516573895315,-111.57202436334005,90.16348730721843,74.97674596780348
-305.9709020788246,-190.661502583671,88.65144163563802,-148.0714781575957,56.64180162721514,-20.644039096318295,-64.3119331096694,113.34245124847567
183.7672438541178,4.189102105495019,276.27366161375926,1.3058709698490072,80.18468249687437,-106.29651167181437,-42.88395600943194,-94.67457585913712
292.8977934279343,43.48210263446371,401.7401411459128,8.444164466613234,-33.90857439642008,23.375623961907152,-50.01191937187255,69.44044114046172
-299.5609551439512,220.11640458708905,-83.35046822376039,143.69167658215346,14.843690589552288,-44.32243138939144,71.2961760452549,86.08246051498793
-62.03254025617784,-241.28325325806932,-268.4731137895153,-104.41816155919345,71.47283374897215,9.149616677941514,-38.36784546161376,-50.52876489251471
43.66119571416406,160.279792573159,369.57268849857815,74.76200972561772,35.46208667159604,-114.77949865682707,3.353187024972432,-35.680772306739165
-326.96729450307276,242.7633414957764,213.8909909789896,143.40722905804668,-12.376211220940878,-52.607925025425075,58.00345059418944,31.790735975370335
93.19467821030705,-61.8509769614489,292.51604920553956,146.4287652273258,3.226777508030171,-76.22538549737413,-77.19271470339994,38.20971968139832
-12.360305767408438,-7.949433755646044,294.11357653661975,32.74677979331686,69.5298411416746,-110.81226545393753,-71.79125134985111,-80.66288519608302
-13.354216104762662,74.94881988802074,317.88683119613455,100.10281405626247,54.5174765586499,-88.92545863154011,-65.36844247061144,-23.530135630034803
48.235782015964624,-325.04703351318216,356.021269737697,-81.55911793167463,-6.744356809707947,-70.16984411735329,35.85303215983137,-113.49821806041304
97.54722740854582,-184.28197137474615,244.42512814204522,117.89391566512417,-5.367387243340589,-130.84568564449688,-24.086113637098805,-38.199874487249595
48.91382895155216,-294.6082073949875,406.62223855418296,-80.57316851280662,-15.334620615564717,-43.525521980813195,4.079488689711195,101.67536215398337
-155.0702214711149,344.72815271218224,-71.62622223295476,114.21980464854063,53.675482010967244,-82.95932238899482,53.709438643024825,-103.9034450132726
-102.54589868822829,-31.247875519633745,372.0268193683391,16.9470729322727,-2.7478434494845136,-115.8223839995085,-11.279310766575005,-10.982229500585289
173.1130783946514,-274.8638286082478,64.49078848413204,-57.79670329949638,93.78484007838104,-82.1682245899379,-31.685006394042087,-109.2498590309656
-49.898074314966145,12.457741027470277,377.6984659657844,-14.018110335688897,-8.261999385821927,-58.60079588957534,-65.36163303200406,35.241880566822324
104.31098738478849,186.09914211954137,404.37374965114003,60.72880309412769,1.6257355938454483,-105.1962510052222,40.83561353992834,-25.580749724026706
-203.37925932990535,-149.83786804507494,-228.43334654046527,-143.61939751103952,100.88646810752178,-48.789679778286626,-17.500017601004416,-86.49204445425065
-10.250547811394298,-138.44714036260126,260.0190224718537,85.76557914644793,20.026753380218096,-106.768385629,-64.78686249711731,59.606617409162546
20.115254268694745,-39.87114445847652,301.7390163641852,116.77124447491057,44.427607945495815,-100.78311080712437,-69.52974365187863,109.71254252379568
-73.96090929056226,-380.6375028466481,131.716963995087,-100.99600739752594,-21.006740212934496,-51.06085468759679,86.2289569962517,-103.4830438991218
-3.138616606473275,-99.34994658924617,-217.59175504073627,88.19054058629432,37.65668549248957,28.858355624548878,74.05637421214705,-91.65013827787226
-30.49504781093723,-223.0356284958644,-15.145241162000822,82.21438186140219,59.438993406613136,38.2491315803714,94.82765772076543,14.866886244941023
3.182221202747031,435.0839963246054,24.526090447258508,89.5809439215881,-16.269147096809224,18.97315919320543,16.697556319898865,115.55351742398128
-90.63764487621462,341.50578315371087,-167.13357030384353,104.8639544553603,33.31671113814739,39.56358842674464,-45.19156392647122,-8.56250088460657
