x_mm,y_mm,z_mm,ok,error_code,alpha_deg,servo0_pwm,servo1_pwm,servo2_pwm,servo3_pwm,command
-160.0,320.0,80.0,0,8,,,,,,
-160.0,320.0,100.0,0,8,,,,,,
-160.0,320.0,120.0,0,8,,,,,,
-160.0,320.0,140.0,0,8,,,,,,
-160.0,320.0,160.0,0,8,,,,,,
-160.0,320.0,180.0,0,8,,,,,,
-160.0,320.0,200.0,0,8,,,,,,
-160.0,320.0,220.0,0,8,,,,,,
-160.0,320.0,240.0,0,8,,,,,,
-160.0,320.0,260.0,0,8,,,,,,
-160.0,320.0,280.0,0,8,,,,,,
-160.0,320.0,300.0,0,8,,,,,,
-160.0,320.0,320.0,0,8,,,,,,
-160.0,320.0,340.0,0,8,,,,,,
-160.0,320.0,360.0,0,8,,,,,,
